Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
420.0,0.0465,51.2392,0.0317,1616.9538,302.35,3.15
421.0,0.0465,51.2568,0.0317,1617.2316,302.35,3.15
422.0,0.0465,51.2744,0.0317,1617.5094,302.36,3.15
423.0,0.0465,51.2920,0.0317,1617.7872,302.36,3.15
424.0,0.0465,51.3096,0.0318,1618.0650,302.37,3.15
425.0,0.0466,51.3272,0.0318,1618.3428,302.37,3.15
426.0,0.0466,51.3448,0.0318,1618.6206,302.38,3.15
427.0,0.0466,51.3624,0.0318,1618.8984,302.38,3.15
428.0,0.0466,51.3800,0.0319,1619.1762,302.39,3.15
429.0,0.0466,51.3976,0.0319,1619.4540,302.39,3.15
430.0,0.0466,51.4152,0.0319,1619.7318,302.40,3.15
431.0,0.0467,51.4328,0.0319,1620.0096,302.40,3.15
432.0,0.0467,51.4505,0.0319,1620.2874,302.41,3.15
433.0,0.0467,51.4681,0.0320,1620.5652,302.41,3.15
434.0,0.0467,51.4857,0.0320,1620.8430,302.42,3.15
435.0,0.0467,51.5033,0.0320,1621.1208,302.42,3.15
436.0,0.0467,51.5210,0.0320,1621.3986,302.43,3.15
437.0,0.0468,51.5386,0.0321,1621.6764,302.43,3.15
438.0,0.0468,51.5563,0.0321,1621.9542,302.44,3.15
439.0,0.0468,51.5739,0.0321,1622.2320,302.44,3.15
440.0,0.0468,51.5915,0.0321,1622.5098,302.45,3.15
441.0,0.0468,51.6092,0.0322,1622.7876,302.45,3.15
442.0,0.0468,51.6269,0.0322,1623.0654,302.46,3.15
443.0,0.0468,51.6445,0.0322,1623.3432,302.47,3.15
444.0,0.0469,51.6622,0.0322,1623.6210,302.47,3.15
445.0,0.0469,51.6798,0.0323,1623.8988,302.48,3.15
446.0,0.0469,51.6975,0.0323,1624.1766,302.48,3.15
447.0,0.0469,51.7152,0.0323,1624.4544,302.49,3.15
448.0,0.0469,51.7328,0.0323,1624.7322,302.49,3.15
449.0,0.0469,51.7505,0.0324,1625.0100,302.50,3.15
450.0,0.0470,51.7682,0.0324,1625.2878,302.50,3.15
451.0,0.0470,51.7859,0.0324,1625.5656,302.51,3.15
452.0,0.0470,51.8035,0.0324,1625.8434,302.51,3.15
453.0,0.0470,51.8212,0.0324,1626.1212,302.52,3.15
454.0,0.0470,51.8389,0.0325,1626.3990,302.52,3.15
455.0,0.0470,51.8566,0.0325,1626.6768,302.53,3.15
456.0,0.0471,51.8743,0.0325,1626.9546,302.53,3.15
457.0,0.0471,51.8920,0.0325,1627.2324,302.54,3.14
458.0,0.0471,51.9097,0.0326,1627.5102,302.54,3.14
459.0,0.0471,51.9274,0.0326,1627.7880,302.55,3.14
460.0,0.0471,51.9451,0.0326,1628.0658,302.55,3.14
461.0,0.0471,51.9628,0.0326,1628.3436,302.56,3.14
462.0,0.0472,51.9805,0.0327,1628.6214,302.56,3.14
463.0,0.0472,51.9983,0.0327,1628.8992,302.57,3.14
464.0,0.0472,52.0160,0.0327,1629.1770,302.57,3.14
465.0,0.0472,52.0337,0.0327,1629.4548,302.58,3.14
466.0,0.0472,52.0514,0.0328,1629.7326,302.58,3.14
467.0,0.0472,52.0691,0.0328,1630.0104,302.59,3.14
468.0,0.0472,52.0869,0.0328,1630.2882,302.59,3.14
469.0,0.0473,52.1046,0.0328,1630.5660,302.60,3.14
470.0,0.0473,52.1223,0.0329,1630.8438,302.60,3.14
471.0,0.0473,52.1401,0.0329,1631.1216,302.61,3.14
472.0,0.0473,52.1578,0.0329,1631.3994,302.61,3.14
473.0,0.0473,52.1756,0.0329,1631.6772,302.62,3.14
474.0,0.0473,52.1933,0.0330,1631.9550,302.62,3.14
475.0,0.0474,52.2111,0.0330,1632.2328,302.63,3.14
476.0,0.0474,52.2288,0.0330,1632.5106,302.63,3.14
477.0,0.0474,52.2466,0.0330,1632.7884,302.64,3.14
478.0,0.0474,52.2644,0.0330,1633.0662,302.64,3.14
479.0,0.0474,52.2821,0.0331,1633.3440,302.65,3.14
480.0,0.0474,52.2999,0.0331,1633.6218,302.65,3.14
481.0,0.0475,52.3177,0.0331,1633.8996,302.65,3.14
482.0,0.0475,52.3354,0.0331,1634.1774,302.66,3.14
483.0,0.0475,52.3532,0.0332,1634.4552,302.66,3.14
484.0,0.0475,52.3710,0.0332,1634.7330,302.67,3.14
485.0,0.0475,52.3888,0.0332,1635.0108,302.67,3.14
486.0,0.0475,52.4065,0.0332,1635.2886,302.68,3.14
487.0,0.0476,52.4243,0.0333,1635.5664,302.68,3.14
488.0,0.0476,52.4421,0.0333,1635.8442,302.69,3.14
489.0,0.0476,52.4599,0.0333,1636.1220,302.69,3.14
490.0,0.0476,52.4777,0.0333,1636.3998,302.70,3.14
491.0,0.0476,52.4955,0.0334,1636.6776,302.70,3.14
492.0,0.0476,52.5133,0.0334,1636.9554,302.71,3.14
493.0,0.0477,52.5311,0.0334,1637.2332,302.71,3.14
494.0,0.0477,52.5489,0.0334,1637.5110,302.72,3.14
495.0,0.0477,52.5668,0.0335,1637.7888,302.72,3.14
496.0,0.0477,52.5846,0.0335,1638.0666,302.73,3.14
497.0,0.0477,52.6024,0.0335,1638.3444,302.73,3.14
498.0,0.0477,52.6202,0.0335,1638.6222,302.74,3.14
499.0,0.0477,52.6380,0.0336,1638.9000,302.74,3.14
500.0,0.0478,52.6559,0.0336,1639.1778,302.75,3.14
501.0,0.0478,52.6737,0.0336,1639.4556,302.75,3.14
502.0,0.0478,52.6915,0.0336,1639.7334,302.76,3.14
503.0,0.0478,52.7094,0.0337,1640.0112,302.76,3.14
504.0,0.0478,52.7272,0.0337,1640.2890,302.77,3.14
505.0,0.0478,52.7450,0.0337,1640.5668,302.77,3.14
506.0,0.0479,52.7629,0.0337,1640.8446,302.78,3.14
507.0,0.0479,52.7807,0.0338,1641.1224,302.78,3.14
508.0,0.0479,52.7986,0.0338,1641.4002,302.79,3.14
509.0,0.0479,52.8164,0.0338,1641.6780,302.79,3.14
510.0,0.0479,52.8343,0.0338,1641.9558,302.80,3.14
511.0,0.0479,52.8522,0.0339,1642.2336,302.80,3.14
512.0,0.0480,52.8700,0.0339,1642.5114,302.81,3.14
513.0,0.0480,52.8879,0.0339,1642.7892,302.81,3.14
514.0,0.0480,52.9058,0.0339,1643.0670,302.82,3.14
515.0,0.0480,52.9236,0.0340,1643.3448,302.82,3.14
516.0,0.0480,52.9415,0.0340,1643.6226,302.83,3.14
517.0,0.0480,52.9594,0.0340,1643.9004,302.83,3.14
518.0,0.0481,52.9773,0.0340,1644.1782,302.83,3.14
519.0,0.0481,52.9952,0.0341,1644.4560,302.84,3.14
520.0,0.0481,53.0130,0.0341,1644.7338,302.84,3.14
521.0,0.0481,53.0309,0.0341,1645.0116,302.85,3.14
522.0,0.0481,53.0488,0.0341,1645.2894,302.85,3.14
523.0,0.0481,53.0667,0.0342,1645.5672,302.86,3.14
524.0,0.0482,53.0846,0.0342,1645.8450,302.86,3.14
525.0,0.0482,53.1025,0.0342,1646.1228,302.87,3.13
526.0,0.0482,53.1204,0.0342,1646.4006,302.87,3.13
527.0,0.0482,53.1383,0.0343,1646.6784,302.88,3.13
528.0,0.0482,53.1563,0.0343,1646.9562,302.88,3.13
529.0,0.0482,53.1742,0.0343,1647.2340,302.89,3.13
530.0,0.0483,53.1921,0.0343,1647.5118,302.89,3.13
531.0,0.0483,53.2100,0.0344,1647.7896,302.90,3.13
532.0,0.0483,53.2279,0.0344,1648.0674,302.90,3.13
533.0,0.0483,53.2459,0.0344,1648.3452,302.91,3.13
534.0,0.0483,53.2638,0.0344,1648.6230,302.91,3.13
535.0,0.0483,53.2817,0.0345,1648.9008,302.92,3.13
536.0,0.0483,53.2997,0.0345,1649.1786,302.92,3.13
537.0,0.0484,53.3176,0.0345,1649.4564,302.93,3.13
538.0,0.0484,53.3355,0.0345,1649.7342,302.93,3.13
539.0,0.0484,53.3535,0.0346,1650.0120,302.93,3.13
540.0,0.0484,53.3714,0.0346,1650.2898,302.94,3.13
541.0,0.0484,53.3894,0.0346,1650.5676,302.94,3.13
542.0,0.0484,53.4073,0.0346,1650.8454,302.95,3.13
543.0,0.0485,53.4253,0.0347,1651.1232,302.95,3.13
544.0,0.0485,53.4433,0.0347,1651.4010,302.96,3.13
545.0,0.0485,53.4612,0.0347,1651.6788,302.96,3.13
546.0,0.0485,53.4792,0.0347,1651.9566,302.97,3.13
547.0,0.0485,53.4972,0.0348,1652.2344,302.97,3.13
548.0,0.0485,53.5151,0.0348,1652.5122,302.98,3.13
549.0,0.0486,53.5331,0.0348,1652.7900,302.98,3.13
550.0,0.0486,53.5511,0.0348,1653.0678,302.99,3.13
551.0,0.0486,53.5691,0.0349,1653.3456,302.99,3.13
552.0,0.0486,53.5870,0.0349,1653.6234,303.00,3.13
553.0,0.0486,53.6050,0.0349,1653.9012,303.00,3.13
554.0,0.0486,53.6230,0.0349,1654.1790,303.00,3.13
555.0,0.0487,53.6410,0.0350,1654.4568,303.01,3.13
556.0,0.0487,53.6590,0.0350,1654.7346,303.01,3.13
557.0,0.0487,53.6770,0.0350,1655.0124,303.02,3.13
558.0,0.0487,53.6950,0.0350,1655.2902,303.02,3.13
559.0,0.0487,53.7130,0.0351,1655.5680,303.03,3.13
560.0,0.0487,53.7310,0.0351,1655.8458,303.03,3.13
561.0,0.0488,53.7490,0.0351,1656.1236,303.04,3.13
562.0,0.0488,53.7671,0.0351,1656.4014,303.04,3.13
563.0,0.0488,53.7851,0.0352,1656.6792,303.05,3.13
564.0,0.0488,53.8031,0.0352,1656.9570,303.05,3.13
565.0,0.0488,53.8211,0.0352,1657.2348,303.06,3.13
566.0,0.0488,53.8391,0.0352,1657.5126,303.06,3.13
567.0,0.0489,53.8572,0.0353,1657.7904,303.07,3.13
568.0,0.0489,53.8752,0.0353,1658.0682,303.07,3.13
569.0,0.0489,53.8932,0.0353,1658.3460,303.07,3.13
570.0,0.0489,53.9113,0.0353,1658.6238,303.08,3.13
571.0,0.0489,53.9293,0.0354,1658.9016,303.08,3.13
572.0,0.0489,53.9474,0.0354,1659.1794,303.09,3.13
573.0,0.0490,53.9654,0.0354,1659.4572,303.09,3.13
574.0,0.0490,53.9835,0.0354,1659.7350,303.10,3.13
575.0,0.0490,54.0015,0.0355,1660.0128,303.10,3.13
576.0,0.0490,54.0196,0.0355,1660.2906,303.11,3.13
577.0,0.0490,54.0376,0.0355,1660.5684,303.11,3.13
578.0,0.0490,54.0557,0.0356,1660.8462,303.12,3.13
579.0,0.0491,54.0738,0.0356,1661.1240,303.12,3.13
580.0,0.0491,54.0918,0.0356,1661.4018,303.12,3.13
581.0,0.0491,54.1099,0.0356,1661.6796,303.13,3.13
582.0,0.0491,54.1280,0.0357,1661.9574,303.13,3.13
583.0,0.0491,54.1461,0.0357,1662.2352,303.14,3.13
584.0,0.0491,54.1641,0.0357,1662.5130,303.14,3.13
585.0,0.0492,54.1822,0.0357,1662.7908,303.15,3.13
586.0,0.0492,54.2003,0.0358,1663.0686,303.15,3.13
587.0,0.0492,54.2184,0.0358,1663.3464,303.16,3.13
588.0,0.0492,54.2365,0.0358,1663.6242,303.16,3.13
589.0,0.0492,54.2546,0.0358,1663.9020,303.17,3.13
590.0,0.0492,54.2727,0.0359,1664.1798,303.17,3.13
591.0,0.0492,54.2908,0.0359,1664.4576,303.17,3.13
592.0,0.0493,54.3089,0.0359,1664.7354,303.18,3.13
593.0,0.0493,54.3270,0.0359,1665.0132,303.18,3.12
594.0,0.0493,54.3451,0.0360,1665.2910,303.19,3.12
595.0,0.0493,54.3632,0.0360,1665.5688,303.19,3.12
596.0,0.0493,54.3813,0.0360,1665.8466,303.20,3.12
597.0,0.0493,54.3995,0.0360,1666.1244,303.20,3.12
598.0,0.0494,54.4176,0.0361,1666.4022,303.21,3.12
599.0,0.0494,54.4357,0.0361,1666.6800,303.21,3.12
600.0,0.0494,54.4538,0.0361,1666.9578,303.21,3.12
601.0,0.0494,54.4720,0.0361,1667.2356,303.22,3.12
602.0,0.0494,54.4901,0.0362,1667.5134,303.22,3.12
603.0,0.0494,54.5082,0.0362,1667.7912,303.23,3.12
604.0,0.0495,54.5264,0.0362,1668.0690,303.23,3.12
605.0,0.0495,54.5445,0.0363,1668.3468,303.24,3.12
606.0,0.0495,54.5627,0.0363,1668.6246,303.24,3.12
607.0,0.0495,54.5808,0.0363,1668.9024,303.25,3.12
608.0,0.0495,54.5990,0.0363,1669.1802,303.25,3.12
609.0,0.0495,54.6171,0.0364,1669.4580,303.25,3.12
610.0,0.0496,54.6353,0.0364,1669.7358,303.26,3.12
611.0,0.0496,54.6535,0.0364,1670.0136,303.26,3.12
612.0,0.0496,54.6716,0.0364,1670.2914,303.27,3.12
613.0,0.0496,54.6898,0.0365,1670.5692,303.27,3.12
614.0,0.0496,54.7080,0.0365,1670.8470,303.28,3.12
615.0,0.0496,54.7261,0.0365,1671.1248,303.28,3.12
616.0,0.0497,54.7443,0.0365,1671.4026,303.29,3.12
617.0,0.0497,54.7625,0.0366,1671.6804,303.29,3.12
618.0,0.0497,54.7807,0.0366,1671.9582,303.29,3.12
619.0,0.0497,54.7989,0.0366,1672.2360,303.30,3.12
620.0,0.0497,54.8170,0.0366,1672.5138,303.30,3.12
621.0,0.0497,54.8352,0.0367,1672.7916,303.31,3.12
622.0,0.0498,54.8534,0.0367,1673.0694,303.31,3.12
623.0,0.0498,54.8716,0.0367,1673.3472,303.32,3.12
624.0,0.0498,54.8898,0.0368,1673.6250,303.32,3.12
625.0,0.0498,54.9080,0.0368,1673.9028,303.32,3.12
626.0,0.0498,54.9262,0.0368,1674.1806,303.33,3.12
627.0,0.0498,54.9445,0.0368,1674.4584,303.33,3.12
628.0,0.0499,54.9627,0.0369,1674.7362,303.34,3.12
629.0,0.0499,54.9809,0.0369,1675.0140,303.34,3.12
630.0,0.0499,54.9991,0.0369,1675.2918,303.35,3.12
631.0,0.0499,55.0173,0.0369,1675.5696,303.35,3.12
632.0,0.0499,55.0356,0.0370,1675.8474,303.35,3.12
633.0,0.0499,55.0538,0.0370,1676.1252,303.36,3.12
634.0,0.0500,55.0720,0.0370,1676.4030,303.36,3.12
635.0,0.0500,55.0903,0.0370,1676.6808,303.37,3.12
636.0,0.0500,55.1085,0.0371,1676.9586,303.37,3.12
637.0,0.0500,55.1267,0.0371,1677.2364,303.38,3.12
638.0,0.0500,55.1450,0.0371,1677.5142,303.38,3.12
639.0,0.0500,55.1632,0.0371,1677.7920,303.38,3.12
640.0,0.0501,55.1815,0.0372,1678.0698,303.39,3.12
641.0,0.0501,55.1997,0.0372,1678.3476,303.39,3.12
642.0,0.0501,55.2180,0.0372,1678.6254,303.40,3.12
643.0,0.0501,55.2362,0.0373,1678.9032,303.40,3.12
644.0,0.0501,55.2545,0.0373,1679.1810,303.41,3.12
645.0,0.0501,55.2728,0.0373,1679.4588,303.41,3.12
646.0,0.0502,55.2910,0.0373,1679.7366,303.41,3.12
647.0,0.0502,55.3093,0.0374,1680.0144,303.42,3.12
648.0,0.0502,55.3276,0.0374,1680.2922,303.42,3.12
649.0,0.0502,55.3459,0.0374,1680.5700,303.43,3.12
650.0,0.0502,55.3641,0.0374,1680.8478,303.43,3.12
651.0,0.0502,55.3824,0.0375,1681.1256,303.44,3.12
652.0,0.0503,55.4007,0.0375,1681.4034,303.44,3.12
653.0,0.0503,55.4190,0.0375,1681.6812,303.44,3.12
654.0,0.0503,55.4373,0.0376,1681.9590,303.45,3.12
655.0,0.0503,55.4556,0.0376,1682.2368,303.45,3.12
656.0,0.0503,55.4739,0.0376,1682.5146,303.46,3.12
657.0,0.0503,55.4922,0.0376,1682.7924,303.46,3.12
658.0,0.0504,55.5105,0.0377,1683.0702,303.47,3.12
659.0,0.0504,55.5288,0.0377,1683.3480,303.47,3.12
660.0,0.0504,55.5471,0.0377,1683.6258,303.47,3.12
661.0,0.0504,55.5654,0.0377,1683.9036,303.48,3.12
662.0,0.0504,55.5837,0.0378,1684.1814,303.48,3.12
663.0,0.0504,55.6020,0.0378,1684.4592,303.49,3.11
664.0,0.0505,55.6204,0.0378,1684.7370,303.49,3.11
665.0,0.0505,55.6387,0.0378,1685.0148,303.49,3.11
666.0,0.0505,55.6570,0.0379,1685.2926,303.50,3.11
667.0,0.0505,55.6753,0.0379,1685.5704,303.50,3.11
668.0,0.0505,55.6937,0.0379,1685.8482,303.51,3.11
669.0,0.0505,55.7120,0.0380,1686.1260,303.51,3.11
670.0,0.0506,55.7304,0.0380,1686.4038,303.52,3.11
671.0,0.0506,55.7487,0.0380,1686.6816,303.52,3.11
672.0,0.0506,55.7671,0.0380,1686.9594,303.52,3.11
673.0,0.0506,55.7854,0.0381,1687.2372,303.53,3.11
674.0,0.0506,55.8038,0.0381,1687.5150,303.53,3.11
675.0,0.0506,55.8221,0.0381,1687.7928,303.54,3.11
676.0,0.0507,55.8405,0.0381,1688.0706,303.54,3.11
677.0,0.0507,55.8588,0.0382,1688.3484,303.54,3.11
678.0,0.0507,55.8772,0.0382,1688.6262,303.55,3.11
679.0,0.0507,55.8956,0.0382,1688.9040,303.55,3.11
680.0,0.0507,55.9139,0.0383,1689.1818,303.56,3.11
681.0,0.0507,55.9323,0.0383,1689.4596,303.56,3.11
682.0,0.0508,55.9507,0.0383,1689.7374,303.56,3.11
683.0,0.0508,55.9691,0.0383,1690.0152,303.57,3.11
684.0,0.0508,55.9874,0.0384,1690.2930,303.57,3.11
685.0,0.0508,56.0058,0.0384,1690.5708,303.58,3.11
686.0,0.0508,56.0242,0.0384,1690.8486,303.58,3.11
687.0,0.0508,56.0426,0.0384,1691.1264,303.59,3.11
688.0,0.0509,56.0610,0.0385,1691.4042,303.59,3.11
689.0,0.0509,56.0794,0.0385,1691.6820,303.59,3.11
690.0,0.0509,56.0978,0.0385,1691.9598,303.60,3.11
691.0,0.0509,56.1162,0.0386,1692.2376,303.60,3.11
692.0,0.0509,56.1346,0.0386,1692.5154,303.61,3.11
693.0,0.0509,56.1530,0.0386,1692.7932,303.61,3.11
694.0,0.0510,56.1714,0.0386,1693.0710,303.61,3.11
695.0,0.0510,56.1898,0.0387,1693.3488,303.62,3.11
696.0,0.0510,56.2083,0.0387,1693.6266,303.62,3.11
697.0,0.0510,56.2267,0.0387,1693.9044,303.63,3.11
698.0,0.0510,56.2451,0.0387,1694.1822,303.63,3.11
699.0,0.0510,56.2635,0.0388,1694.4600,303.63,3.11
700.0,0.0511,56.2820,0.0388,1694.7378,303.64,3.11
701.0,0.0511,56.3004,0.0388,1695.0156,303.64,3.11
702.0,0.0511,56.3188,0.0389,1695.2934,303.65,3.11
703.0,0.0511,56.3373,0.0389,1695.5712,303.65,3.11
704.0,0.0511,56.3557,0.0389,1695.8490,303.65,3.11
705.0,0.0511,56.3742,0.0389,1696.1268,303.66,3.11
706.0,0.0512,56.3926,0.0390,1696.4046,303.66,3.11
707.0,0.0512,56.4111,0.0390,1696.6824,303.67,3.11
708.0,0.0512,56.4295,0.0390,1696.9602,303.67,3.11
709.0,0.0512,56.4480,0.0391,1697.2380,303.67,3.11
710.0,0.0512,56.4664,0.0391,1697.5158,303.68,3.11
711.0,0.0512,56.4849,0.0391,1697.7936,303.68,3.11
712.0,0.0513,56.5034,0.0391,1698.0714,303.68,3.11
713.0,0.0513,56.5218,0.0392,1698.3492,303.69,3.11
714.0,0.0513,56.5403,0.0392,1698.6270,303.69,3.11
715.0,0.0513,56.5588,0.0392,1698.9048,303.70,3.11
716.0,0.0513,56.5773,0.0392,1699.1826,303.70,3.11
717.0,0.0513,56.5957,0.0393,1699.4604,303.70,3.11
718.0,0.0514,56.6142,0.0393,1699.7382,303.71,3.11
719.0,0.0514,56.6327,0.0393,1700.0160,303.71,3.11
720.0,0.0514,56.6512,0.0394,1700.2938,303.72,3.11
721.0,0.0514,56.6697,0.0394,1700.5716,303.72,3.11
722.0,0.0514,56.6882,0.0394,1700.8494,303.72,3.11
723.0,0.0514,56.7067,0.0394,1701.1272,303.73,3.11
724.0,0.0515,56.7252,0.0395,1701.4050,303.73,3.11
725.0,0.0515,56.7437,0.0395,1701.6828,303.74,3.11
726.0,0.0515,56.7622,0.0395,1701.9606,303.74,3.11
727.0,0.0515,56.7807,0.0396,1702.2384,303.74,3.11
728.0,0.0515,56.7992,0.0396,1702.5162,303.75,3.11
729.0,0.0515,56.8178,0.0396,1702.7940,303.75,3.11
730.0,0.0516,56.8363,0.0396,1703.0718,303.75,3.11
731.0,0.0516,56.8548,0.0397,1703.3496,303.76,3.11
732.0,0.0516,56.8733,0.0397,1703.6274,303.76,3.11
733.0,0.0516,56.8919,0.0397,1703.9052,303.77,3.10
734.0,0.0516,56.9104,0.0398,1704.1830,303.77,3.10
735.0,0.0516,56.9289,0.0398,1704.4608,303.77,3.10
736.0,0.0517,56.9475,0.0398,1704.7386,303.78,3.10
737.0,0.0517,56.9660,0.0398,1705.0164,303.78,3.10
738.0,0.0517,56.9846,0.0399,1705.2942,303.79,3.10
739.0,0.0517,57.0031,0.0399,1705.5720,303.79,3.10
740.0,0.0517,57.0217,0.0399,1705.8498,303.79,3.10
741.0,0.0517,57.0402,0.0399,1706.1276,303.80,3.10
742.0,0.0518,57.0588,0.0400,1706.4054,303.80,3.10
743.0,0.0518,57.0773,0.0400,1706.6832,303.80,3.10
744.0,0.0518,57.0959,0.0400,1706.9610,303.81,3.10
745.0,0.0518,57.1145,0.0401,1707.2388,303.81,3.10
746.0,0.0518,57.1330,0.0401,1707.5166,303.82,3.10
747.0,0.0518,57.1516,0.0401,1707.7944,303.82,3.10
748.0,0.0519,57.1702,0.0401,1708.0722,303.82,3.10
749.0,0.0519,57.1888,0.0402,1708.3500,303.83,3.10
750.0,0.0519,57.2073,0.0402,1708.6278,303.83,3.10
751.0,0.0519,57.2259,0.0402,1708.9056,303.83,3.10
752.0,0.0519,57.2445,0.0403,1709.1834,303.84,3.10
753.0,0.0519,57.2631,0.0403,1709.4612,303.84,3.10
754.0,0.0520,57.2817,0.0403,1709.7390,303.85,3.10
755.0,0.0520,57.3003,0.0403,1710.0168,303.85,3.10
756.0,0.0520,57.3189,0.0404,1710.2946,303.85,3.10
757.0,0.0520,57.3375,0.0404,1710.5724,303.86,3.10
758.0,0.0520,57.3561,0.0404,1710.8502,303.86,3.10
759.0,0.0520,57.3747,0.0405,1711.1280,303.86,3.10
760.0,0.0521,57.3933,0.0405,1711.4058,303.87,3.10
761.0,0.0521,57.4119,0.0405,1711.6836,303.87,3.10
762.0,0.0521,57.4305,0.0405,1711.9614,303.88,3.10
763.0,0.0521,57.4492,0.0406,1712.2392,303.88,3.10
764.0,0.0521,57.4678,0.0406,1712.5170,303.88,3.10
765.0,0.0522,57.4864,0.0406,1712.7948,303.89,3.10
766.0,0.0522,57.5050,0.0407,1713.0726,303.89,3.10
767.0,0.0522,57.5237,0.0407,1713.3504,303.89,3.10
768.0,0.0522,57.5423,0.0407,1713.6282,303.90,3.10
769.0,0.0522,57.5610,0.0407,1713.9060,303.90,3.10
770.0,0.0522,57.5796,0.0408,1714.1838,303.90,3.10
771.0,0.0523,57.5982,0.0408,1714.4616,303.91,3.10
772.0,0.0523,57.6169,0.0408,1714.7394,303.91,3.10
773.0,0.0523,57.6355,0.0409,1715.0172,303.92,3.10
774.0,0.0523,57.6542,0.0409,1715.2950,303.92,3.10
775.0,0.0523,57.6729,0.0409,1715.5728,303.92,3.10
776.0,0.0523,57.6915,0.0409,1715.8506,303.93,3.10
777.0,0.0524,57.7102,0.0410,1716.1284,303.93,3.10
778.0,0.0524,57.7288,0.0410,1716.4062,303.93,3.10
779.0,0.0524,57.7475,0.0410,1716.6840,303.94,3.10
780.0,0.0524,57.7662,0.0411,1716.9618,303.94,3.10
781.0,0.0524,57.7849,0.0411,1717.2396,303.94,3.10
782.0,0.0524,57.8035,0.0411,1717.5174,303.95,3.10
783.0,0.0525,57.8222,0.0411,1717.7952,303.95,3.10
784.0,0.0525,57.8409,0.0412,1718.0730,303.95,3.10
785.0,0.0525,57.8596,0.0412,1718.3508,303.96,3.10
786.0,0.0525,57.8783,0.0412,1718.6286,303.96,3.10
787.0,0.0525,57.8970,0.0413,1718.9064,303.97,3.10
788.0,0.0525,57.9157,0.0413,1719.1842,303.97,3.10
789.0,0.0526,57.9344,0.0413,1719.4620,303.97,3.10
790.0,0.0526,57.9531,0.0414,1719.7398,303.98,3.10
791.0,0.0526,57.9718,0.0414,1720.0176,303.98,3.10
792.0,0.0526,57.9905,0.0414,1720.2954,303.98,3.10
793.0,0.0526,58.0092,0.0414,1720.5732,303.99,3.10
794.0,0.0526,58.0279,0.0415,1720.8510,303.99,3.10
795.0,0.0527,58.0466,0.0415,1721.1288,303.99,3.10
796.0,0.0527,58.0653,0.0415,1721.4066,304.00,3.10
797.0,0.0527,58.0841,0.0416,1721.6844,304.00,3.10
798.0,0.0527,58.1028,0.0416,1721.9622,304.00,3.10
799.0,0.0527,58.1215,0.0416,1722.2400,304.01,3.10
800.0,0.0527,58.1402,0.0416,1722.5178,304.01,3.10
801.0,0.0528,58.1590,0.0417,1722.7956,304.01,3.10
802.0,0.0528,58.1777,0.0417,1723.0734,304.02,3.10
803.0,0.0528,58.1965,0.0417,1723.3512,304.02,3.10
804.0,0.0528,58.2152,0.0418,1723.6290,304.02,3.09
805.0,0.0528,58.2340,0.0418,1723.9068,304.03,3.09
806.0,0.0528,58.2527,0.0418,1724.1846,304.03,3.09
807.0,0.0529,58.2715,0.0418,1724.4624,304.04,3.09
808.0,0.0529,58.2902,0.0419,1724.7402,304.04,3.09
809.0,0.0529,58.3090,0.0419,1725.0180,304.04,3.09
810.0,0.0529,58.3277,0.0419,1725.2958,304.05,3.09
811.0,0.0529,58.3465,0.0420,1725.5736,304.05,3.09
812.0,0.0529,58.3653,0.0420,1725.8514,304.05,3.09
813.0,0.0530,58.3840,0.0420,1726.1292,304.06,3.09
814.0,0.0530,58.4028,0.0421,1726.4070,304.06,3.09
815.0,0.0530,58.4216,0.0421,1726.6848,304.06,3.09
816.0,0.0530,58.4404,0.0421,1726.9626,304.07,3.09
817.0,0.0530,58.4592,0.0421,1727.2404,304.07,3.09
818.0,0.0531,58.4779,0.0422,1727.5182,304.07,3.09
819.0,0.0531,58.4967,0.0422,1727.7960,304.08,3.09
820.0,0.0531,58.5155,0.0422,1728.0738,304.08,3.09
821.0,0.0531,58.5343,0.0423,1728.3516,304.08,3.09
822.0,0.0531,58.5531,0.0423,1728.6294,304.09,3.09
823.0,0.0531,58.5719,0.0423,1728.9072,304.09,3.09
824.0,0.0532,58.5907,0.0423,1729.1850,304.09,3.09
825.0,0.0532,58.6095,0.0424,1729.4628,304.10,3.09
826.0,0.0532,58.6283,0.0424,1729.7406,304.10,3.09
827.0,0.0532,58.6472,0.0424,1730.0184,304.10,3.09
828.0,0.0532,58.6660,0.0425,1730.2962,304.11,3.09
829.0,0.0532,58.6848,0.0425,1730.5740,304.11,3.09
830.0,0.0533,58.7036,0.0425,1730.8518,304.11,3.09
831.0,0.0533,58.7224,0.0426,1731.1296,304.12,3.09
832.0,0.0533,58.7413,0.0426,1731.4074,304.12,3.09
833.0,0.0533,58.7601,0.0426,1731.6852,304.12,3.09
834.0,0.0533,58.7789,0.0426,1731.9630,304.13,3.09
835.0,0.0533,58.7978,0.0427,1732.2408,304.13,3.09
836.0,0.0534,58.8166,0.0427,1732.5186,304.13,3.09
837.0,0.0534,58.8355,0.0427,1732.7964,304.14,3.09
838.0,0.0534,58.8543,0.0428,1733.0742,304.14,3.09
839.0,0.0534,58.8732,0.0428,1733.3520,304.14,3.09
840.0,0.0534,58.8920,0.0428,1733.6298,304.15,3.09
841.0,0.0534,58.9109,0.0428,1733.9076,304.15,3.09
