Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
308.0     ,0.1881      ,30.0840       ,0.0191      ,585.8402    ,300.54      ,3.38  
309.0     ,0.1882      ,30.0557       ,0.0191      ,586.1180    ,300.54      ,3.38  
310.0     ,0.1884      ,30.0274       ,0.0190      ,586.3958    ,300.54      ,3.38  
311.0     ,0.1886      ,29.9991       ,0.0190      ,586.6736    ,300.54      ,3.38  
312.0     ,0.1888      ,29.9709       ,0.0190      ,586.9514    ,300.54      ,3.38  
313.0     ,0.1890      ,29.9427       ,0.0189      ,587.2292    ,300.55      ,3.38  
314.0     ,0.1891      ,29.9146       ,0.0189      ,587.5070    ,300.55      ,3.38  
315.0     ,0.1893      ,29.8865       ,0.0189      ,587.7848    ,300.55      ,3.38  
316.0     ,0.1895      ,29.8584       ,0.0189      ,588.0626    ,300.55      ,3.38  
317.0     ,0.1897      ,29.8304       ,0.0188      ,588.3404    ,300.55      ,3.39  
318.0     ,0.1898      ,29.8024       ,0.0188      ,588.6182    ,300.55      ,3.39  
319.0     ,0.1900      ,29.7745       ,0.0188      ,588.8960    ,300.56      ,3.39  
320.0     ,0.1902      ,29.7466       ,0.0188      ,589.1738    ,300.56      ,3.39  
321.0     ,0.1904      ,29.7187       ,0.0187      ,589.4516    ,300.56      ,3.39  
322.0     ,0.1906      ,29.6909       ,0.0187      ,589.7294    ,300.56      ,3.39  
323.0     ,0.1907      ,29.6631       ,0.0187      ,590.0072    ,300.56      ,3.39  
324.0     ,0.1909      ,29.6354       ,0.0186      ,590.2850    ,300.56      ,3.39  
325.0     ,0.1911      ,29.6077       ,0.0186      ,590.5628    ,300.57      ,3.39  
326.0     ,0.1913      ,29.5800       ,0.0186      ,590.8406    ,300.57      ,3.39  
327.0     ,0.1915      ,29.5524       ,0.0186      ,591.1184    ,300.57      ,3.39  
328.0     ,0.1916      ,29.5248       ,0.0185      ,591.3962    ,300.57      ,3.39  
329.0     ,0.1918      ,29.4973       ,0.0185      ,591.6740    ,300.57      ,3.39  
330.0     ,0.1920      ,29.4697       ,0.0185      ,591.9518    ,300.57      ,3.39  
331.0     ,0.1922      ,29.4423       ,0.0184      ,592.2296    ,300.58      ,3.39  
332.0     ,0.1924      ,29.4148       ,0.0184      ,592.5074    ,300.58      ,3.39  
333.0     ,0.1925      ,29.3875       ,0.0184      ,592.7852    ,300.58      ,3.39  
334.0     ,0.1927      ,29.3601       ,0.0183      ,593.0630    ,300.58      ,3.39  
335.0     ,0.1929      ,29.3328       ,0.0183      ,593.3408    ,300.58      ,3.39  
336.0     ,0.1931      ,29.3055       ,0.0183      ,593.6186    ,300.59      ,3.39  
337.0     ,0.1933      ,29.2783       ,0.0183      ,593.8964    ,300.59      ,3.39  
338.0     ,0.1934      ,29.2511       ,0.0182      ,594.1742    ,300.59      ,3.39  
339.0     ,0.1936      ,29.2239       ,0.0182      ,594.4520    ,300.59      ,3.39  
340.0     ,0.1938      ,29.1968       ,0.0182      ,594.7298    ,300.59      ,3.39  
341.0     ,0.1940      ,29.1697       ,0.0181      ,595.0076    ,300.59      ,3.40  
342.0     ,0.1942      ,29.1427       ,0.0181      ,595.2854    ,300.60      ,3.40  
343.0     ,0.1944      ,29.1157       ,0.0181      ,595.5632    ,300.60      ,3.40  
344.0     ,0.1945      ,29.0887       ,0.0180      ,595.8410    ,300.60      ,3.40  
345.0     ,0.1947      ,29.0618       ,0.0180      ,596.1188    ,300.60      ,3.40  
346.0     ,0.1949      ,29.0349       ,0.0180      ,596.3966    ,300.60      ,3.40  
347.0     ,0.1951      ,29.0080       ,0.0180      ,596.6744    ,300.60      ,3.40  
348.0     ,0.1953      ,28.9812       ,0.0179      ,596.9522    ,300.61      ,3.40  
349.0     ,0.1954      ,28.9544       ,0.0179      ,597.2300    ,300.61      ,3.40  
350.0     ,0.1956      ,28.9277       ,0.0179      ,597.5078    ,300.61      ,3.40  
351.0     ,0.1958      ,28.9010       ,0.0178      ,597.7856    ,300.61      ,3.40  
352.0     ,0.1960      ,28.8743       ,0.0178      ,598.0634    ,300.61      ,3.40  
353.0     ,0.1962      ,28.8477       ,0.0178      ,598.3412    ,300.61      ,3.40  
354.0     ,0.1964      ,28.8211       ,0.0177      ,598.6190    ,300.62      ,3.40  
355.0     ,0.1965      ,28.7945       ,0.0177      ,598.8968    ,300.62      ,3.40  
356.0     ,0.1967      ,28.7680       ,0.0177      ,599.1746    ,300.62      ,3.40  
357.0     ,0.1969      ,28.7415       ,0.0176      ,599.4524    ,300.62      ,3.40  
358.0     ,0.1971      ,28.7151       ,0.0176      ,599.7302    ,300.62      ,3.40  
359.0     ,0.1973      ,28.6887       ,0.0176      ,600.0080    ,300.62      ,3.40  
360.0     ,0.1974      ,28.6623       ,0.0175      ,600.2858    ,300.63      ,3.40  
361.0     ,0.1976      ,28.6360       ,0.0175      ,600.5636    ,300.63      ,3.40  
362.0     ,0.1978      ,28.6097       ,0.0175      ,600.8414    ,300.63      ,3.40  
363.0     ,0.1980      ,28.5834       ,0.0174      ,601.1192    ,300.63      ,3.40  
364.0     ,0.1982      ,28.5572       ,0.0174      ,601.3970    ,300.63      ,3.40  
365.0     ,0.1984      ,28.5310       ,0.0174      ,601.6748    ,300.64      ,3.40  
366.0     ,0.1985      ,28.5048       ,0.0174      ,601.9526    ,300.64      ,3.41  
367.0     ,0.1987      ,28.4787       ,0.0173      ,602.2304    ,300.64      ,3.41  
368.0     ,0.1989      ,28.4526       ,0.0173      ,602.5082    ,300.64      ,3.41  
369.0     ,0.1991      ,28.4266       ,0.0173      ,602.7860    ,300.64      ,3.41  
370.0     ,0.1993      ,28.4006       ,0.0172      ,603.0638    ,300.64      ,3.41  
371.0     ,0.1995      ,28.3746       ,0.0172      ,603.3416    ,300.65      ,3.41  
372.0     ,0.1996      ,28.3487       ,0.0172      ,603.6194    ,300.65      ,3.41  
373.0     ,0.1998      ,28.3228       ,0.0171      ,603.8972    ,300.65      ,3.41  
374.0     ,0.2000      ,28.2969       ,0.0171      ,604.1750    ,300.65      ,3.41  
375.0     ,0.2002      ,28.2711       ,0.0171      ,604.4528    ,300.65      ,3.41  
376.0     ,0.2004      ,28.2453       ,0.0170      ,604.7306    ,300.65      ,3.41  
377.0     ,0.2006      ,28.2196       ,0.0170      ,605.0084    ,300.66      ,3.41  
378.0     ,0.2008      ,28.1938       ,0.0170      ,605.2862    ,300.66      ,3.41  
379.0     ,0.2009      ,28.1682       ,0.0169      ,605.5640    ,300.66      ,3.41  
380.0     ,0.2011      ,28.1425       ,0.0169      ,605.8418    ,300.66      ,3.41  
381.0     ,0.2013      ,28.1169       ,0.0169      ,606.1196    ,300.66      ,3.41  
382.0     ,0.2015      ,28.0913       ,0.0168      ,606.3974    ,300.66      ,3.41  
383.0     ,0.2017      ,28.0658       ,0.0168      ,606.6752    ,300.67      ,3.41  
384.0     ,0.2019      ,28.0403       ,0.0168      ,606.9530    ,300.67      ,3.41  
385.0     ,0.2020      ,28.0148       ,0.0167      ,607.2308    ,300.67      ,3.41  
386.0     ,0.2022      ,27.9894       ,0.0167      ,607.5086    ,300.67      ,3.41  
387.0     ,0.2024      ,27.9640       ,0.0167      ,607.7864    ,300.67      ,3.41  
388.0     ,0.2026      ,27.9386       ,0.0166      ,608.0642    ,300.68      ,3.41  
389.0     ,0.2028      ,27.9133       ,0.0166      ,608.3420    ,300.68      ,3.41  
390.0     ,0.2030      ,27.8880       ,0.0166      ,608.6198    ,300.68      ,3.41  
391.0     ,0.2032      ,27.8627       ,0.0165      ,608.8976    ,300.68      ,3.41  
392.0     ,0.2033      ,27.8375       ,0.0165      ,609.1754    ,300.68      ,3.42  
393.0     ,0.2035      ,27.8123       ,0.0164      ,609.4532    ,300.68      ,3.42  
394.0     ,0.2037      ,27.7871       ,0.0164      ,609.7310    ,300.69      ,3.42  
395.0     ,0.2039      ,27.7620       ,0.0164      ,610.0088    ,300.69      ,3.42  
396.0     ,0.2041      ,27.7369       ,0.0163      ,610.2866    ,300.69      ,3.42  
397.0     ,0.2043      ,27.7119       ,0.0163      ,610.5644    ,300.69      ,3.42  
398.0     ,0.2045      ,27.6869       ,0.0163      ,610.8422    ,300.69      ,3.42  
399.0     ,0.2046      ,27.6619       ,0.0162      ,611.1200    ,300.69      ,3.42  
400.0     ,0.2048      ,27.6369       ,0.0162      ,611.3978    ,300.70      ,3.42  
401.0     ,0.2050      ,27.6120       ,0.0162      ,611.6756    ,300.70      ,3.42  
402.0     ,0.2052      ,27.5871       ,0.0161      ,611.9534    ,300.70      ,3.42  
403.0     ,0.2054      ,27.5623       ,0.0161      ,612.2312    ,300.70      ,3.42  
404.0     ,0.2056      ,27.5375       ,0.0161      ,612.5090    ,300.70      ,3.42  
405.0     ,0.2058      ,27.5127       ,0.0160      ,612.7868    ,300.70      ,3.42  
406.0     ,0.2059      ,27.4879       ,0.0160      ,613.0646    ,300.71      ,3.42  
407.0     ,0.2061      ,27.4632       ,0.0160      ,613.3424    ,300.71      ,3.42  
408.0     ,0.2063      ,27.4385       ,0.0159      ,613.6202    ,300.71      ,3.42  
409.0     ,0.2065      ,27.4139       ,0.0159      ,613.8980    ,300.71      ,3.42  
410.0     ,0.2067      ,27.3893       ,0.0158      ,614.1758    ,300.71      ,3.42  
411.0     ,0.2069      ,27.3647       ,0.0158      ,614.4536    ,300.71      ,3.42  
412.0     ,0.2071      ,27.3402       ,0.0158      ,614.7314    ,300.72      ,3.42  
413.0     ,0.2072      ,27.3156       ,0.0157      ,615.0092    ,300.72      ,3.42  
414.0     ,0.2074      ,27.2912       ,0.0157      ,615.2870    ,300.72      ,3.42  
415.0     ,0.2076      ,27.2667       ,0.0157      ,615.5648    ,300.72      ,3.42  
416.0     ,0.2078      ,27.2423       ,0.0156      ,615.8426    ,300.72      ,3.42  
417.0     ,0.2080      ,27.2179       ,0.0156      ,616.1204    ,300.73      ,3.43  
418.0     ,0.2082      ,27.1936       ,0.0155      ,616.3982    ,300.73      ,3.43  
419.0     ,0.2084      ,27.1693       ,0.0155      ,616.6760    ,300.73      ,3.43  
420.0     ,0.2086      ,27.1450       ,0.0155      ,616.9538    ,300.73      ,3.43  
421.0     ,0.2087      ,27.1208       ,0.0154      ,617.2316    ,300.73      ,3.43  
422.0     ,0.2089      ,27.0965       ,0.0154      ,617.5094    ,300.73      ,3.43  
423.0     ,0.2091      ,27.0724       ,0.0154      ,617.7872    ,300.74      ,3.43  
424.0     ,0.2093      ,27.0482       ,0.0153      ,618.0650    ,300.74      ,3.43  
425.0     ,0.2095      ,27.0241       ,0.0153      ,618.3428    ,300.74      ,3.43  
426.0     ,0.2097      ,27.0000       ,0.0152      ,618.6206    ,300.74      ,3.43  
427.0     ,0.2099      ,26.9760       ,0.0152      ,618.8984    ,300.74      ,3.43  
428.0     ,0.2101      ,26.9519       ,0.0152      ,619.1762    ,300.74      ,3.43  
429.0     ,0.2103      ,26.9280       ,0.0151      ,619.4540    ,300.75      ,3.43  
430.0     ,0.2104      ,26.9040       ,0.0151      ,619.7318    ,300.75      ,3.43  
431.0     ,0.2106      ,26.8801       ,0.0151      ,620.0096    ,300.75      ,3.43  
432.0     ,0.2108      ,26.8562       ,0.0150      ,620.2874    ,300.75      ,3.43  
433.0     ,0.2110      ,26.8324       ,0.0150      ,620.5652    ,300.75      ,3.43  
434.0     ,0.2112      ,26.8085       ,0.0149      ,620.8430    ,300.75      ,3.43  
435.0     ,0.2114      ,26.7847       ,0.0149      ,621.1208    ,300.76      ,3.43  
436.0     ,0.2116      ,26.7610       ,0.0149      ,621.3986    ,300.76      ,3.43  
437.0     ,0.2118      ,26.7373       ,0.0148      ,621.6764    ,300.76      ,3.43  
438.0     ,0.2120      ,26.7136       ,0.0148      ,621.9542    ,300.76      ,3.43  
439.0     ,0.2121      ,26.6899       ,0.0148      ,622.2320    ,300.76      ,3.43  
440.0     ,0.2123      ,26.6663       ,0.0147      ,622.5098    ,300.76      ,3.43  
441.0     ,0.2125      ,26.6427       ,0.0147      ,622.7876    ,300.77      ,3.43  
442.0     ,0.2127      ,26.6191       ,0.0146      ,623.0654    ,300.77      ,3.43  
443.0     ,0.2129      ,26.5956       ,0.0146      ,623.3432    ,300.77      ,3.44  
444.0     ,0.2131      ,26.5721       ,0.0146      ,623.6210    ,300.77      ,3.44  
445.0     ,0.2133      ,26.5486       ,0.0145      ,623.8988    ,300.77      ,3.44  
446.0     ,0.2135      ,26.5252       ,0.0145      ,624.1766    ,300.78      ,3.44  
447.0     ,0.2137      ,26.5017       ,0.0144      ,624.4544    ,300.78      ,3.44  
448.0     ,0.2139      ,26.4784       ,0.0144      ,624.7322    ,300.78      ,3.44  
449.0     ,0.2140      ,26.4550       ,0.0144      ,625.0100    ,300.78      ,3.44  
450.0     ,0.2142      ,26.4317       ,0.0143      ,625.2878    ,300.78      ,3.44  
451.0     ,0.2144      ,26.4084       ,0.0143      ,625.5656    ,300.78      ,3.44  
452.0     ,0.2146      ,26.3852       ,0.0142      ,625.8434    ,300.79      ,3.44  
453.0     ,0.2148      ,26.3620       ,0.0142      ,626.1212    ,300.79      ,3.44  
454.0     ,0.2150      ,26.3388       ,0.0142      ,626.3990    ,300.79      ,3.44  
455.0     ,0.2152      ,26.3156       ,0.0141      ,626.6768    ,300.79      ,3.44  
456.0     ,0.2154      ,26.2925       ,0.0141      ,626.9546    ,300.79      ,3.44  
457.0     ,0.2156      ,26.2694       ,0.0140      ,627.2324    ,300.79      ,3.44  
458.0     ,0.2158      ,26.2463       ,0.0140      ,627.5102    ,300.80      ,3.44  
459.0     ,0.2159      ,26.2233       ,0.0140      ,627.7880    ,300.80      ,3.44  
460.0     ,0.2161      ,26.2003       ,0.0139      ,628.0658    ,300.80      ,3.44  
461.0     ,0.2163      ,26.1773       ,0.0139      ,628.3436    ,300.80      ,3.44  
462.0     ,0.2165      ,26.1544       ,0.0138      ,628.6214    ,300.80      ,3.44  
463.0     ,0.2167      ,26.1314       ,0.0138      ,628.8992    ,300.80      ,3.44  
464.0     ,0.2169      ,26.1086       ,0.0137      ,629.1770    ,300.81      ,3.44  
465.0     ,0.2171      ,26.0857       ,0.0137      ,629.4548    ,300.81      ,3.44  
466.0     ,0.2173      ,26.0629       ,0.0137      ,629.7326    ,300.81      ,3.44  
467.0     ,0.2175      ,26.0401       ,0.0136      ,630.0104    ,300.81      ,3.44  
468.0     ,0.2177      ,26.0173       ,0.0136      ,630.2882    ,300.81      ,3.44  
469.0     ,0.2179      ,25.9946       ,0.0135      ,630.5660    ,300.81      ,3.45  
470.0     ,0.2181      ,25.9719       ,0.0135      ,630.8438    ,300.82      ,3.45  
471.0     ,0.2182      ,25.9492       ,0.0135      ,631.1216    ,300.82      ,3.45  
472.0     ,0.2184      ,25.9266       ,0.0134      ,631.3994    ,300.82      ,3.45  
473.0     ,0.2186      ,25.9040       ,0.0134      ,631.6772    ,300.82      ,3.45  
474.0     ,0.2188      ,25.8814       ,0.0133      ,631.9550    ,300.82      ,3.45  
475.0     ,0.2190      ,25.8589       ,0.0133      ,632.2328    ,300.83      ,3.45  
476.0     ,0.2192      ,25.8363       ,0.0132      ,632.5106    ,300.83      ,3.45  
477.0     ,0.2194      ,25.8138       ,0.0132      ,632.7884    ,300.83      ,3.45  
478.0     ,0.2196      ,25.7914       ,0.0132      ,633.0662    ,300.83      ,3.45  
479.0     ,0.2198      ,25.7690       ,0.0131      ,633.3440    ,300.83      ,3.45  
480.0     ,0.2200      ,25.7466       ,0.0131      ,633.6218    ,300.83      ,3.45  
481.0     ,0.2202      ,25.7242       ,0.0130      ,633.8996    ,300.84      ,3.45  
482.0     ,0.2204      ,25.7018       ,0.0130      ,634.1774    ,300.84      ,3.45  
483.0     ,0.2206      ,25.6795       ,0.0129      ,634.4552    ,300.84      ,3.45  
484.0     ,0.2208      ,25.6572       ,0.0129      ,634.7330    ,300.84      ,3.45  
485.0     ,0.2209      ,25.6350       ,0.0129      ,635.0108    ,300.84      ,3.45  
486.0     ,0.2211      ,25.6128       ,0.0128      ,635.2886    ,300.84      ,3.45  
487.0     ,0.2213      ,25.5906       ,0.0128      ,635.5664    ,300.85      ,3.45  
488.0     ,0.2215      ,25.5684       ,0.0127      ,635.8442    ,300.85      ,3.45  
489.0     ,0.2217      ,25.5463       ,0.0127      ,636.1220    ,300.85      ,3.45  
490.0     ,0.2219      ,25.5242       ,0.0126      ,636.3998    ,300.85      ,3.45  
491.0     ,0.2221      ,25.5021       ,0.0126      ,636.6776    ,300.85      ,3.45  
492.0     ,0.2223      ,25.4800       ,0.0126      ,636.9554    ,300.85      ,3.45  
493.0     ,0.2225      ,25.4580       ,0.0125      ,637.2332    ,300.86      ,3.45  
494.0     ,0.2227      ,25.4360       ,0.0125      ,637.5110    ,300.86      ,3.45  
495.0     ,0.2229      ,25.4141       ,0.0124      ,637.7888    ,300.86      ,3.45  
496.0     ,0.2231      ,25.3921       ,0.0124      ,638.0666    ,300.86      ,3.46  
497.0     ,0.2233      ,25.3702       ,0.0123      ,638.3444    ,300.86      ,3.46  
498.0     ,0.2235      ,25.3484       ,0.0123      ,638.6222    ,300.86      ,3.46  
499.0     ,0.2237      ,25.3265       ,0.0122      ,638.9000    ,300.87      ,3.46  
500.0     ,0.2239      ,25.3047       ,0.0122      ,639.1778    ,300.87      ,3.46  
501.0     ,0.2240      ,25.2829       ,0.0122      ,639.4556    ,300.87      ,3.46  
502.0     ,0.2242      ,25.2612       ,0.0121      ,639.7334    ,300.87      ,3.46  
503.0     ,0.2244      ,25.2394       ,0.0121      ,640.0112    ,300.87      ,3.46  
504.0     ,0.2246      ,25.2177       ,0.0120      ,640.2890    ,300.88      ,3.46  
505.0     ,0.2248      ,25.1960       ,0.0120      ,640.5668    ,300.88      ,3.46  
506.0     ,0.2250      ,25.1744       ,0.0119      ,640.8446    ,300.88      ,3.46  
507.0     ,0.2252      ,25.1528       ,0.0119      ,641.1224    ,300.88      ,3.46  
508.0     ,0.2254      ,25.1312       ,0.0118      ,641.4002    ,300.88      ,3.46  
509.0     ,0.2256      ,25.1096       ,0.0118      ,641.6780    ,300.88      ,3.46  
510.0     ,0.2258      ,25.0881       ,0.0117      ,641.9558    ,300.89      ,3.46  
511.0     ,0.2260      ,25.0666       ,0.0117      ,642.2336    ,300.89      ,3.46  
512.0     ,0.2262      ,25.0451       ,0.0117      ,642.5114    ,300.89      ,3.46  
513.0     ,0.2264      ,25.0237       ,0.0116      ,642.7892    ,300.89      ,3.46  
514.0     ,0.2266      ,25.0022       ,0.0116      ,643.0670    ,300.89      ,3.46  
515.0     ,0.2268      ,24.9808       ,0.0115      ,643.3448    ,300.89      ,3.46  
516.0     ,0.2270      ,24.9595       ,0.0115      ,643.6226    ,300.90      ,3.46  
517.0     ,0.2272      ,24.9381       ,0.0114      ,643.9004    ,300.90      ,3.46  
518.0     ,0.2274      ,24.9168       ,0.0114      ,644.1782    ,300.90      ,3.46  
519.0     ,0.2276      ,24.8955       ,0.0113      ,644.4560    ,300.90      ,3.46  
520.0     ,0.2278      ,24.8743       ,0.0113      ,644.7338    ,300.90      ,3.46  
521.0     ,0.2280      ,24.8531       ,0.0112      ,645.0116    ,300.90      ,3.46  
522.0     ,0.2282      ,24.8319       ,0.0112      ,645.2894    ,300.91      ,3.46  
523.0     ,0.2284      ,24.8107       ,0.0111      ,645.5672    ,300.91      ,3.47  
524.0     ,0.2285      ,24.7896       ,0.0111      ,645.8450    ,300.91      ,3.47  
525.0     ,0.2287      ,24.7684       ,0.0111      ,646.1228    ,300.91      ,3.47  
526.0     ,0.2289      ,24.7473       ,0.0110      ,646.4006    ,300.91      ,3.47  
527.0     ,0.2291      ,24.7263       ,0.0110      ,646.6784    ,300.91      ,3.47  
528.0     ,0.2293      ,24.7053       ,0.0109      ,646.9562    ,300.92      ,3.47  
